name_player,id_player,championName,championId,kda,kills,deaths,assists,goldEarned,goldSpent,visionScore,win
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Irelia,39,0.0,0,6,0,5032,4875,7,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Sylas,517,0.6153846153846154,5,13,3,8190,7510,18,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Blitzcrank,53,1.0,2,14,12,8408,7625,42,True
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Talon,91,3.111111111111111,19,9,9,15255,14175,22,True
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Akali,84,1.9166666666666667,18,12,5,14817,14210,19,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Graves,104,2.272727272727273,13,11,12,17439,17810,28,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Vex,711,0.8461538461538461,6,13,5,10497,10450,19,False
ShootingMachine,dAtXlKXKyr_PkePNrFCpRBpquQt4nB0K-82UFtzIWpW7uIw,Jhin,202,2.125,8,8,9,12657,11825,25,True
ShootingMachine,dAtXlKXKyr_PkePNrFCpRBpquQt4nB0K-82UFtzIWpW7uIw,Kaisa,145,3.857142857142857,16,7,11,17125,15200,24,True
ShootingMachine,dAtXlKXKyr_PkePNrFCpRBpquQt4nB0K-82UFtzIWpW7uIw,Jhin,202,1.3,8,10,5,15525,14550,24,True
ShootingMachine,dAtXlKXKyr_PkePNrFCpRBpquQt4nB0K-82UFtzIWpW7uIw,Jhin,202,2.25,10,8,8,11217,9650,16,True
ShootingMachine,dAtXlKXKyr_PkePNrFCpRBpquQt4nB0K-82UFtzIWpW7uIw,Katarina,55,0.7777777777777778,6,9,1,10604,10200,27,False
ShootingMachine,dAtXlKXKyr_PkePNrFCpRBpquQt4nB0K-82UFtzIWpW7uIw,LeeSin,64,1.2307692307692308,8,13,8,13363,13300,39,False
ShootingMachine,dAtXlKXKyr_PkePNrFCpRBpquQt4nB0K-82UFtzIWpW7uIw,Katarina,55,6.0,8,2,4,9841,9735,14,True
ShootingMachine,dAtXlKXKyr_PkePNrFCpRBpquQt4nB0K-82UFtzIWpW7uIw,Jhin,202,0.8333333333333334,1,6,4,7829,7800,19,False
ShootingMachine,dAtXlKXKyr_PkePNrFCpRBpquQt4nB0K-82UFtzIWpW7uIw,Jhin,202,2.1818181818181817,12,11,12,20165,18000,54,True
ShootingMachine,dAtXlKXKyr_PkePNrFCpRBpquQt4nB0K-82UFtzIWpW7uIw,Twitch,29,1.75,16,12,5,17532,15425,46,False
ShootingMachine,dAtXlKXKyr_PkePNrFCpRBpquQt4nB0K-82UFtzIWpW7uIw,JarvanIV,59,2.0,5,9,13,11592,10475,28,True
ShootingMachine,dAtXlKXKyr_PkePNrFCpRBpquQt4nB0K-82UFtzIWpW7uIw,Tristana,18,0.8181818181818182,5,11,4,13014,12655,26,False
ShootingMachine,dAtXlKXKyr_PkePNrFCpRBpquQt4nB0K-82UFtzIWpW7uIw,Jhin,202,19.0,9,1,10,12998,11750,25,True
ShootingMachine,dAtXlKXKyr_PkePNrFCpRBpquQt4nB0K-82UFtzIWpW7uIw,Mordekaiser,82,3.0,10,8,14,16328,14750,51,True
